,CAPE,CAPE_Tv,CIN,CIN_Tv,Date,Station,Time
26918,0.0,0.0,0.0,0.0,1992-11-08,CHS,12
26919,8.58222213447071,72.6491547332811,-43.2217440500885,0.0,1992-11-08,CRP,12
26920,0.0,0.0,-134.82642389663798,-121.66980459428798,1992-11-08,DDC,12
26921,0.0,0.0,0.0,0.0,1992-11-08,DNR,12
26922,0.0,0.0,0.0,0.0,1992-11-08,DRT,12
26923,0.0,0.0,0.0,0.0,1992-11-08,GGW,12
26924,0.0,0.0,0.0,0.0,1992-11-08,GJT,12
26925,0.0,0.0,-2.249938596304198,-0.8969964566740933,1992-11-08,GRB,12
26926,0.0,0.0,0.0,0.0,1992-11-08,GSO,12
26927,0.0,0.0,0.0,0.0,1992-11-08,IAD,12
26928,0.0,0.0,0.0,0.0,1992-11-08,INL,12
26929,0.0,0.0,0.0,0.0,1992-11-08,JAN,12
26930,0.0,0.0,0.0,0.0,1992-11-08,LBF,12
26931,0.0,0.0,-9.198646228099877,-7.495843043188698,1992-11-08,LCH,12
26932,0.0,0.0,0.0,0.0,1992-11-08,LIX,12
26933,0.0,0.0,-72.56324162798666,-63.23063914347291,1992-11-08,LZK,12
26934,1.0446159573670926,14.872772259878905,-0.00013856430981191382,0.0,1992-11-08,MAF,12
26935,0.0,0.0,-6.640909512430254e-16,0.0,1992-11-08,MFR,12
26936,0.0,0.0,0.0,0.0,1992-11-08,NKX,12
26937,183.4993373613607,160.68452238732846,-3929.8917663508487,-3656.3377144103765,1992-11-08,OAK,12
26938,0.0,0.0,-12.485022578593714,-6.980397527558967,1992-11-08,OUN,12
26939,0.0,0.0,0.0,0.0,1992-11-08,PIT,12
26940,0.0,0.0,0.0,0.0,1992-11-08,RAP,12
26941,0.0,0.0,-19.360140456179725,-16.18820674714087,1992-11-08,SLC,12
26942,0.0,0.0,-11.731482076553633,-4.975782314733895,1992-11-08,TBW,12
26943,0.0,0.0,0.0,0.0,1992-11-08,TLH,12
26944,0.0,0.0,-0.5040820094482513,-0.1303150737758267,1992-11-08,TOP,12
26945,0.0,0.0,-649.236123583739,-625.1528572356832,1992-11-08,TUS,12
26946,56.02808787702128,107.4846383455924,-21.344753604022106,0.0,1992-11-08,UIL,12
26947,0.0,0.0,0.0,0.0,1992-11-08,WAL,12
26948,0.0,0.0,-3.3480169779910494,-2.9297266694376485,1992-11-08,WMW,12
26949,0.0,0.0,-1.5300141155592946,-0.3696904298405488,1992-11-08,WPL,12
26950,0.0,0.0,0.0,0.0,1992-11-08,YMO,12
26951,0.0,0.0,0.0,0.0,1992-11-08,YQI,12
26952,0.0,0.0,-313.7507133313927,-290.95429673140603,1992-11-09,ABQ,0
26953,0.0,0.0,-33.538742187429506,-24.365806379226537,1992-11-09,ALB,0
26954,0.0,0.0,-210.71990820099938,-188.12959903427497,1992-11-09,AMA,0
26955,0.0,0.0,-0.39050652207638303,0.0,1992-11-09,BIS,0
26956,0.0,0.0,0.0,0.0,1992-11-09,BNA,0
26957,0.0,0.0,-0.12341963694354789,0.0,1992-11-09,BOI,0
26958,648.7468445829808,951.1167183025372,-19.228473120514412,0.0,1992-11-09,BRO,0
26959,0.0,0.0,-39.6768499579516,-30.674722522296737,1992-11-09,BUF,0
26960,0.0,0.0,0.0,0.0,1992-11-09,CAR,0
26961,0.0,0.0,-0.396594389187579,-0.1366891758134319,1992-11-09,CHH,0
26962,0.0,0.0,0.0,0.0,1992-11-09,CHS,0
26963,342.1632429767961,614.04409986772,-5.481733195705232,0.0,1992-11-09,CRP,0
26964,0.0,0.0,-192.85226417129098,-156.77542876469326,1992-11-09,DDC,0
26965,0.0,0.0,-52.134233019069,-40.9090683957819,1992-11-09,DNR,0
26966,1.4772052081098288,11.121210896804886,-0.0017243752549939678,0.0,1992-11-09,DRT,0
26967,0.5008343943021025,0.819853438632218,-1.2741789992843866,0.0,1992-11-09,GGW,0
26968,0.0,0.0,-33.74435330013594,-21.447729872939025,1992-11-09,GJT,0
26969,0.0,0.0,-0.5293827377466284,0.0,1992-11-09,GRB,0
26970,0.0,0.0,-65.97509114441787,-49.69358564706179,1992-11-09,GSO,0
26971,0.0,0.0,0.0,0.0,1992-11-09,IAD,0
26972,0.0,0.0,0.0,0.0,1992-11-09,INL,0
26973,0.0,0.0,-176.26162470326315,-141.5440478253056,1992-11-09,JAN,0
26974,0.0,0.0,0.0,0.0,1992-11-09,LBF,0
26975,0.0,0.0,-23.953809257292267,-1.2744246715354992,1992-11-09,LCH,0
26976,0.0,0.0,-240.23667449988855,-225.6352951710418,1992-11-09,LIX,0
26977,0.0,0.0,0.0,0.0,1992-11-09,LZK,0
26978,10.14998000636678,30.682713205794933,-0.001405492630589074,0.0,1992-11-09,MAF,0
26979,75.94807545522497,100.62020595586881,0.0,0.0,1992-11-09,MFR,0
26980,0.0,0.0,-4.9580469297599645,-1.9512984418463695,1992-11-09,NKX,0
26981,2.59656904407006,9.291578291422326,-0.001860414261398475,0.0,1992-11-09,OAK,0
26982,0.0,0.0,0.0,0.0,1992-11-09,OUN,0
26983,3.4204928150876706,1.5132540517328152,-28.319541975172413,-9.352257022649589,1992-11-09,PIT,0
26984,0.0,0.0,0.0,0.0,1992-11-09,RAP,0
26985,0.0,0.0,-25.466723043107894,-15.793683241862162,1992-11-09,SLC,0
26986,0.0,0.0,0.0,0.0,1992-11-09,TBW,0
26987,0.0,0.0,-113.11476896355734,-85.60115620009506,1992-11-09,TLH,0
26988,0.0,0.0,0.0,0.0,1992-11-09,TOP,0
26989,0.0,0.0,-178.4766403888334,-166.55451623641156,1992-11-09,TUS,0
26990,310.6463616444787,367.4573180189789,-0.19069309067849344,0.0,1992-11-09,UIL,0
26991,0.0,0.0,0.0,0.0,1992-11-09,WAL,0
26992,0.0,0.0,-12.032646196360027,-10.756608597241739,1992-11-09,WMW,0
26993,0.0,0.0,0.0,0.0,1992-11-09,WPL,0
26994,0.0,0.0,-11.623665382711291,-8.705258141514241,1992-11-09,YMO,0
26995,0.0,0.0,0.0,0.0,1992-11-09,YQI,0
26996,0.0,0.0,0.0,0.0,1992-11-09,ABQ,12
26997,23.33629753169188,115.525170761218,-0.00023101638199548484,0.0,1992-11-09,ADN,12
26998,0.0,0.0,0.0,0.0,1992-11-09,ALB,12
26999,0.0,0.0,0.0,0.0,1992-11-09,AMA,12
27000,0.0,0.0,0.0,0.0,1992-11-09,BIS,12
27001,0.0,0.0,0.0,0.0,1992-11-09,BNA,12
27002,0.0,0.0,0.0,0.0,1992-11-09,BOI,12
27003,198.67453806094767,303.4545094567049,-159.8011105310387,-6.016731976888891,1992-11-09,BRO,12
27004,0.0,0.0,0.0,0.0,1992-11-09,BUF,12
27005,0.0,0.0,0.0,0.0,1992-11-09,CAR,12
27006,0.0,0.0,-33.75902083216384,-17.988297600061443,1992-11-09,CHH,12
27007,0.0,0.0,-105.12351708746347,-86.8701594625037,1992-11-09,CHS,12
27008,128.24556772152317,189.92680456453036,-176.19532820581014,-4.941784786831848,1992-11-09,CRP,12
27009,0.0,0.0,0.0,0.0,1992-11-09,DDC,12
27010,0.0,0.0,0.0,0.0,1992-11-09,DNR,12
27011,0.0,0.0,-0.00012445593384461499,0.0,1992-11-09,DRT,12
27012,0.0,0.0,0.0,0.0,1992-11-09,GGW,12
27013,0.0,0.0,0.0,0.0,1992-11-09,GJT,12
27014,0.0,0.0,-79.55733963732072,-60.439963868281936,1992-11-09,GRB,12
27015,0.0,0.0,0.0,0.0,1992-11-09,GSO,12
27016,0.0,0.0,0.0,0.0,1992-11-09,IAD,12
27017,0.0,0.0,-0.2841629374400418,-0.05988814703211936,1992-11-09,INL,12
27018,0.0,0.0,0.0,0.0,1992-11-09,JAN,12
27019,0.0,0.0,0.0,0.0,1992-11-09,LBF,12
27020,0.0,0.0,0.0,0.0,1992-11-09,LCH,12
27021,0.0,0.0,0.0,0.0,1992-11-09,LIX,12
27022,0.0,0.0,-92.55882013581169,-73.81781075627931,1992-11-09,LZK,12
27023,0.0,0.0,-1.7534333286352382,0.0,1992-11-09,MAF,12
27024,1.2522989440863128,0.0,-187.09892802387597,-118.0487346494199,1992-11-09,MFR,12
27025,2.2907827728005334,1.2035338194062415,-30.395233706767268,0.0,1992-11-09,NKX,12
27026,0.0,0.0,0.0,0.0,1992-11-09,OAK,12
27027,0.0,0.0,0.0,0.0,1992-11-09,OUN,12
27028,0.0,0.0,-34.80496265282147,-30.52244388939678,1992-11-09,PIT,12
27029,0.0,0.0,0.0,0.0,1992-11-09,RAP,12
27030,0.0,0.0,0.0,0.0,1992-11-09,SLC,12
27031,0.0,0.0,0.0,0.0,1992-11-09,TBW,12
27032,0.0,0.0,-59.22019146622037,-39.68054013101777,1992-11-09,TLH,12
27033,0.0,0.0,-33.89165311395487,-11.316071837410044,1992-11-09,TOP,12
27034,0.0,0.0,-444.62181995697824,-407.2972415463721,1992-11-09,TUS,12
27035,0.0,0.0,0.0,0.0,1992-11-09,UIL,12
27036,0.0,0.0,0.0,0.0,1992-11-09,WAL,12
27037,0.0,0.0,-6.9849205552116045,-6.327949523983959,1992-11-09,WMW,12
27038,0.0,0.0,-27.281892070090016,-24.3074301044818,1992-11-09,WPL,12
27039,0.0,0.0,0.0,0.0,1992-11-09,YMO,12
27040,0.0,0.0,0.0,0.0,1992-11-09,YQI,12
27041,0.0,0.0,-36.27999357203172,-17.580761732242756,1992-11-10,ABQ,0
27042,0.0,0.0,0.0,0.0,1992-11-10,ALB,0
27043,0.0,0.0,-177.41838163893763,-152.18256010840867,1992-11-10,AMA,0
27044,0.0,0.0,-2.8759146940494125,-0.3555546450803248,1992-11-10,BIS,0
27045,0.0,0.0,-263.3954249089349,-240.79510939751552,1992-11-10,BNA,0
27046,0.0,0.0,0.0,0.0,1992-11-10,BOI,0
27047,1063.568883266232,1419.4044021734944,-0.5856177588489786,0.0,1992-11-10,BRO,0
27048,0.0,0.0,0.0,0.0,1992-11-10,BUF,0
27049,0.0,0.0,-24.473258174694188,-20.159481150549524,1992-11-10,CAR,0
27050,3.925914810663148,8.08629005278109,-9.556836101287915,-1.4789989092459777,1992-11-10,CHH,0
27051,0.0,0.0,0.0,0.0,1992-11-10,CHS,0
27052,606.0465738741799,882.1653072243492,-0.7317476424826924,0.0,1992-11-10,CRP,0
27053,0.0,0.0,0.0,0.0,1992-11-10,DDC,0
27054,0.0,0.0,0.0,0.0,1992-11-10,DNR,0
27055,601.9930816630198,747.4815956396791,-13.456132812054644,0.0,1992-11-10,DRT,0
27056,0.0,0.0,0.0,0.0,1992-11-10,GGW,0
27057,0.0,0.0,-22.56736207730529,-18.21831662976034,1992-11-10,GJT,0
27058,0.0,0.0,0.0,0.0,1992-11-10,GRB,0
27059,0.0,0.0,0.0,0.0,1992-11-10,GSO,0
27060,0.0,0.0,0.0,0.0,1992-11-10,IAD,0
27061,0.0,0.0,0.0,0.0,1992-11-10,INL,0
27062,0.0,0.0,0.0,0.0,1992-11-10,JAN,0
27063,0.0,0.0,0.0,0.0,1992-11-10,LBF,0
27064,0.0,0.0,0.0,0.0,1992-11-10,LCH,0
27065,0.0,0.0,-6.412427773367741,-5.481561621452476e-16,1992-11-10,LIX,0
27066,0.0,0.0,0.0,0.0,1992-11-10,LZK,0
27067,0.40309570754085444,17.822853480960926,-0.0014846069764993814,0.0,1992-11-10,MAF,0
27068,95.82773803861329,117.43127229030561,0.0,0.0,1992-11-10,MFR,0
27069,2.716497389507338,6.523374244947459,0.0,0.0,1992-11-10,NKX,0
27070,3.7249298760340697,6.165659244294371,-0.001041557805624983,0.0,1992-11-10,OAK,0
27071,77.48880719782571,101.83214850233855,-369.78184704023585,-152.3271863894341,1992-11-10,OUN,0
27072,0.0,0.0,-50.238197899041644,-41.10576094639018,1992-11-10,PIT,0
27073,0.0,0.0,0.0,0.0,1992-11-10,RAP,0
27074,0.0,0.0,-75.2565477572629,-67.54580966475716,1992-11-10,SLC,0
27075,13.554187836369971,31.182510080833133,-170.29866665577643,-8.49081657410218,1992-11-10,TBW,0
27076,0.0,0.0,0.0,0.0,1992-11-10,TOP,0
27077,0.0,0.0,-3.412403670046175,-2.103196798997845,1992-11-10,TUS,0
27078,5.195518940347986,22.920738984411805,-0.40810745990183006,0.0,1992-11-10,UIL,0
27079,0.0,0.0,0.0,0.0,1992-11-10,WAL,0
27080,0.0,0.0,-49.32825874015275,-44.570532489596204,1992-11-10,WMW,0
27081,0.0,0.0,0.0,0.0,1992-11-10,WPL,0
27082,0.0,0.0,-17.90228410068252,-14.041630501400041,1992-11-10,YMO,0
27083,0.0,0.0,0.0,0.0,1992-11-10,YQI,0
27084,0.0,0.0,-148.02408479776295,-131.886765205814,1992-11-10,ABQ,12
27085,1189.1445956059617,1497.1145910199464,-0.0009089649304544277,0.0,1992-11-10,ADN,12
27086,0.0,0.0,-10.899005408599908,-9.586137058591882,1992-11-10,ALB,12
27087,0.0,0.0,0.0,0.0,1992-11-10,AMA,12
27088,1.2440228452337827,0.0,-3.100116665698142,0.0,1992-11-10,BIS,12
27089,0.0,0.0,-160.63753586270536,-137.97148713443406,1992-11-10,BNA,12
27090,0.0,0.0,0.0,0.0,1992-11-10,BOI,12
27091,245.51644403039586,402.8753624561804,-135.65236533590758,0.0,1992-11-10,BRO,12
27092,0.0,0.0,-134.79150756200832,-121.80544603068687,1992-11-10,BUF,12
27093,0.0,0.0,0.0,0.0,1992-11-10,CAR,12
27094,0.0,0.0,-33.004222314820154,-29.084810741168795,1992-11-10,CHH,12
27095,0.0,0.0,-9.290807479176863,-2.732320145506052,1992-11-10,CHS,12
27096,1154.9717826694205,1402.4817127513522,-17.75493156685877,0.0,1992-11-10,CRP,12
27097,0.0,0.0,0.0,0.0,1992-11-10,DDC,12
27098,0.0,0.0,0.0,0.0,1992-11-10,DNR,12
27099,643.4850154080831,800.6476530185693,-15.242964870066517,0.0,1992-11-10,DRT,12
27100,0.0,0.0,0.0,0.0,1992-11-10,GGW,12
27101,0.0,0.0,-25.858838266498257,-19.882329874231534,1992-11-10,GJT,12
27102,0.0,0.0,-0.21076664452150753,0.0,1992-11-10,GRB,12
27103,0.0,0.0,0.0,0.0,1992-11-10,GSO,12
27104,0.0,0.0,0.0,0.0,1992-11-10,IAD,12
27105,0.0,0.0,0.0,0.0,1992-11-10,INL,12
27106,0.0,0.0,0.0,0.0,1992-11-10,JAN,12
27107,0.0,0.0,-29.5636954276064,-26.391095325534632,1992-11-10,LBF,12
27108,0.0,0.0,0.0,0.0,1992-11-10,LCH,12
27109,0.0,0.0,0.0,0.0,1992-11-10,LIX,12
27110,0.0,0.0,0.0,0.0,1992-11-10,LZK,12
27111,411.2139311257357,494.34352403893973,-176.01130694426416,-44.57369343153427,1992-11-10,MAF,12
27112,0.0,0.0,0.0,0.0,1992-11-10,MFR,12
27113,30.68223274228531,0.0,-2626.214434195496,-2406.018846688975,1992-11-10,NKX,12
27114,0.0,0.0,0.0,0.0,1992-11-10,OAK,12
27115,42.92479489560228,75.97731075733223,-104.63799378440319,-2.3678587193610814,1992-11-10,OUN,12
27116,0.0,0.0,0.0,0.0,1992-11-10,PIT,12
27117,0.0,0.0,0.0,0.0,1992-11-10,RAP,12
27118,0.0,0.0,0.0,0.0,1992-11-10,SLC,12
27119,0.0,0.0,-212.88404584857426,-39.43124064538853,1992-11-10,TBW,12
27120,0.0,0.0,0.0,0.0,1992-11-10,TLH,12
27121,0.0,0.0,-0.26749090590766517,0.0,1992-11-10,TOP,12
27122,0.0,0.0,0.0,0.0,1992-11-10,TUS,12
27123,0.0,0.0,0.0,0.0,1992-11-10,UIL,12
27124,0.0,0.0,0.0,0.0,1992-11-10,WAL,12
27125,0.0,0.0,0.0,0.0,1992-11-10,WMW,12
27126,0.0,0.0,0.0,0.0,1992-11-10,WPL,12
27127,0.0,0.0,0.0,0.0,1992-11-10,YMO,12
27128,0.0,0.0,0.0,0.0,1992-11-10,YQI,12
27129,0.0007161530179650755,0.0,-1.8520412058709719,-1.010964120846571,1992-11-11,ABQ,0
27130,0.0,0.0,0.0,0.0,1992-11-11,ALB,0
27131,0.0,0.0,-144.53216251286688,-118.99668601005551,1992-11-11,AMA,0
27132,0.0,0.0,0.0,0.0,1992-11-11,BIS,0
27133,0.0,0.0,0.0,0.0,1992-11-11,BNA,0
27134,1.7300634055258943,4.606081845142116,0.0,0.0,1992-11-11,BOI,0
27135,1668.5590127040396,2043.0159826394888,-1.0105077511664213,0.0,1992-11-11,BRO,0
27136,0.0,0.0,-140.01872445671717,-102.21846218248767,1992-11-11,BUF,0
27137,0.0,0.0,-35.74776612064242,-31.082562426078688,1992-11-11,CAR,0
27138,0.0,0.0,-61.25336904700565,-50.993918086835784,1992-11-11,CHH,0
27139,0.0,0.0,-22.33776186031454,-3.870623845310749,1992-11-11,CHS,0
27140,0.0,0.0,-0.6903692271197949,0.0,1992-11-11,CRP,0
27141,0.6787387405149665,2.8488737158597437,-0.00023244420993189427,0.0,1992-11-11,DDC,0
27142,2.1086668438750347,3.4238339464892857,-0.6992376470125765,0.0,1992-11-11,DNR,0
27143,1438.0546610837612,1739.4166394147087,-0.00275659378970577,0.0,1992-11-11,DRT,0
27144,0.0,0.0,0.0,0.0,1992-11-11,GGW,0
27145,2.2708856095446013,3.352369802546789,-0.21353094878902087,0.0,1992-11-11,GJT,0
27146,0.0,0.0,0.0,0.0,1992-11-11,GRB,0
27147,0.0,0.0,0.0,0.0,1992-11-11,GSO,0
27148,0.0,0.0,0.0,0.0,1992-11-11,IAD,0
27149,0.0024071833091452474,0.0,-11.52445497720631,-0.47497583108149055,1992-11-11,INL,0
27150,0.0,0.0,-4.012799551493714,0.0,1992-11-11,JAN,0
27151,0.0,0.0,0.0,0.0,1992-11-11,LBF,0
27152,54.64083881231036,162.1811333745232,-24.67569019205425,0.0,1992-11-11,LCH,0
27153,0.0,0.0,0.0,0.0,1992-11-11,LIX,0
27154,0.0,0.0,-2.075527492553059,0.0,1992-11-11,LZK,0
27155,0.0,0.0,-62.2781417901365,-53.7395998218553,1992-11-11,MAF,0
27156,0.0,0.0,-77.55946930659833,-72.05463628234297,1992-11-11,MFR,0
27157,5.574559727914773,17.234809943346022,-1.391506635551154,0.0,1992-11-11,NKX,0
27158,24.178022493675993,34.236508393247945,-0.0038822148475685437,0.0,1992-11-11,OAK,0
27159,300.52113969702395,405.7830540865554,-33.50043633215551,0.0,1992-11-11,OUN,0
27160,0.0,0.0,0.0,0.0,1992-11-11,PIT,0
27161,0.0,0.0,0.0,0.0,1992-11-11,RAP,0
27162,0.0,0.0,-3.074449009443859,-0.41075237213820626,1992-11-11,SLC,0
27163,0.0,0.0,0.0,0.0,1992-11-11,TBW,0
27164,0.0,0.0,0.0,0.0,1992-11-11,TLH,0
27165,0.0,0.0,-5.415138584764419,-5.978061836924972e-17,1992-11-11,TOP,0
27166,63.39232353381887,107.03634713024192,0.0,0.0,1992-11-11,TUS,0
27167,0.0,0.0,0.0,0.0,1992-11-11,UIL,0
27168,0.0,0.0,0.0,0.0,1992-11-11,WAL,0
27169,0.0,0.0,0.0,0.0,1992-11-11,WMW,0
27170,12.791289122782045,14.983311604672188,-0.03833411468081759,0.0,1992-11-11,WPL,0
27171,0.0,0.0,0.0,0.0,1992-11-11,YMO,0
27172,0.0,0.0,0.0,0.0,1992-11-11,YQI,0
27173,0.0,0.0,-0.9673701574316343,0.0,1992-11-11,ABQ,12
27174,0.0,0.0,0.0,0.0,1992-11-11,ALB,12
27175,9.238054004044246,20.388619999866513,0.0,0.0,1992-11-11,AMA,12
27176,0.0,0.0,-41.12523362696055,-37.55352444819649,1992-11-11,BIS,12
27177,0.0,0.0,-4.1476924018261565,-0.16973419879411125,1992-11-11,BNA,12
27178,0.0,0.0,-23.684802113055863,-21.267289586704965,1992-11-11,BOI,12
27179,1075.3075740019067,1228.8608702848178,-68.80505269642582,0.0,1992-11-11,BRO,12
27180,0.0,0.0,0.0,0.0,1992-11-11,BUF,12
27181,0.0,0.0,0.0,0.0,1992-11-11,CAR,12
27182,0.0,0.0,0.0,0.0,1992-11-11,CHH,12
27183,0.0,0.0,0.0,0.0,1992-11-11,CHS,12
27184,272.53649246700644,392.0275537296008,-175.027689311972,-4.294318573339898,1992-11-11,CRP,12
27185,0.0,0.0,-3.269655939642937,-0.998042362194257,1992-11-11,DDC,12
27186,0.0,0.0,-13.41885047538375,-8.0386448412389,1992-11-11,DNR,12
27187,206.84928229189745,337.6503513131956,-61.61653628469525,0.0,1992-11-11,DRT,12
27188,0.0,0.0,0.0,0.0,1992-11-11,GGW,12
27189,0.0,0.0,0.0,0.0,1992-11-11,GJT,12
27190,0.0,0.0,-6.4104543835067735,-5.518465696677625,1992-11-11,GRB,12
27191,0.0,0.0,-68.24544052070836,-57.849808214145945,1992-11-11,GSO,12
27192,0.0,0.0,0.0,0.0,1992-11-11,IAD,12
27193,0.0,0.0,0.0,0.0,1992-11-11,INL,12
27194,0.0,0.0,0.0,0.0,1992-11-11,JAN,12
27195,0.0,0.0,0.0,0.0,1992-11-11,LBF,12
27196,0.0,0.0,0.0,0.0,1992-11-11,LCH,12
27197,0.0,0.0,0.0,0.0,1992-11-11,LIX,12
27198,0.0,0.0,0.0,0.0,1992-11-11,LZK,12
27199,1423.863566386014,1599.3962932021773,-0.002994143379313376,0.0,1992-11-11,MAF,12
27200,0.0,0.0,0.0,0.0,1992-11-11,MFR,12
27201,0.0,0.0,-1745.561097336323,-1724.5484569392424,1992-11-11,NKX,12
27202,0.0,0.0,-242.22031786195572,-231.74713848440857,1992-11-11,OAK,12
27203,0.0,0.0,-0.00012288295233013605,0.0,1992-11-11,OUN,12
27204,0.0,0.0,-44.391253508425436,-25.282020099117837,1992-11-11,PIT,12
27205,0.0,0.0,0.0,0.0,1992-11-11,RAP,12
27206,0.0,0.0,0.0,0.0,1992-11-11,SLC,12
27207,0.0,0.0,-8.103782431505003,-1.0015642880871733,1992-11-11,TBW,12
27208,0.0,0.0,0.0,0.0,1992-11-11,TLH,12
27209,0.0,0.0,0.0,0.0,1992-11-11,TOP,12
27210,0.0,0.0,0.0,0.0,1992-11-11,TUS,12
27211,0.0,0.0,0.0,0.0,1992-11-11,UIL,12
27212,0.0,0.0,0.0,0.0,1992-11-11,WAL,12
27213,0.0,0.0,0.0,0.0,1992-11-11,WMW,12
27214,0.0,0.0,-1.823123448963703,-0.6705395843875943,1992-11-11,WPL,12
27215,0.0,0.0,-0.7113562323385773,0.0,1992-11-11,YMO,12
27216,0.0,0.0,-6.136654533979991,0.0,1992-11-11,YQI,12
27217,3.191005746432315,4.795686078770854,0.0,0.0,1992-11-12,ABQ,0
27218,0.0,0.0,-7.81335559901827,-2.758989694999372,1992-11-12,ALB,0
27219,4.499433339141245,9.969706858955611,0.0,0.0,1992-11-12,AMA,0
27220,0.0,0.0,-19.273262976279632,-8.516938360979195,1992-11-12,BIS,0
27221,0.0,0.0,0.0,0.0,1992-11-12,BNA,0
27222,0.0,0.0,-29.476296995624857,-23.87587709650814,1992-11-12,BOI,0
27223,1532.7821767466687,1719.3411219102334,-62.433987745386915,0.0,1992-11-12,BRO,0
27224,0.0,0.0,0.0,0.0,1992-11-12,BUF,0
27225,0.0,0.0,0.0,0.0,1992-11-12,CAR,0
27226,0.0,0.0,0.0,0.0,1992-11-12,CHH,0
27227,0.0,0.0,-11.852043485956932,-0.10252956240239552,1992-11-12,CHS,0
27228,2308.143420457424,2533.5077161789773,-14.180025323791249,0.0,1992-11-12,CRP,0
27229,0.0,0.0,0.0,0.0,1992-11-12,DDC,0
27230,0.0,0.0,-125.0151419187534,-115.15391548912821,1992-11-12,DNR,0
27231,1333.0360461077041,1577.2245033881748,-0.00020686528669703306,0.0,1992-11-12,DRT,0
27232,0.0,0.0,0.0,0.0,1992-11-12,GGW,0
27233,0.0,0.0,-77.26097084495483,-72.78880990515724,1992-11-12,GJT,0
27234,0.0,0.0,0.0,0.0,1992-11-12,GRB,0
27235,0.0,0.0,0.0,0.0,1992-11-12,GSO,0
27236,0.0,0.0,0.0,0.0,1992-11-12,IAD,0
27237,0.0,0.0,0.0,0.0,1992-11-12,INL,0
27238,0.0,0.0,-0.29548132385423587,0.0,1992-11-12,JAN,0
27239,0.0,0.0,-65.65791289248504,-44.43953236224631,1992-11-12,LBF,0
27240,512.1526069880201,795.852369817115,-15.291475863417366,0.0,1992-11-12,LCH,0
27241,0.0,0.0,0.0,0.0,1992-11-12,LIX,0
27242,0.0,0.0,0.0,0.0,1992-11-12,LZK,0
27243,14.422016826891243,26.7277362548499,-10.655144733061254,0.0,1992-11-12,MAF,0
27244,0.0,0.0,-157.1322260147603,-149.94796886760227,1992-11-12,MFR,0
27245,0.0,0.0,-767.1114513388227,-751.141335321153,1992-11-12,NKX,0
27246,0.0,0.0,-195.72521072278485,-188.6422478588307,1992-11-12,OAK,0
27247,0.0,0.0,0.0,0.0,1992-11-12,OUN,0
27248,0.0,0.0,0.0,0.0,1992-11-12,PIT,0
27249,0.0,0.0,0.0,0.0,1992-11-12,RAP,0
27250,0.0,0.0,-47.610042121018395,-44.084309515828444,1992-11-12,SLC,0
27251,208.26115028457613,381.9589136816341,-57.84720518222665,0.0,1992-11-12,TBW,0
27252,0.0,0.0,0.0,0.0,1992-11-12,TLH,0
27253,0.0,0.0,-0.0476426834537032,0.0,1992-11-12,TOP,0
27254,0.0,0.0,0.0,0.0,1992-11-12,UIL,0
27255,0.0,0.0,-27.54580156112176,-15.537390543484095,1992-11-12,WAL,0
27256,0.0,0.0,-17.486612549525823,-15.012621257147142,1992-11-12,WMW,0
27257,0.0,0.0,0.0,0.0,1992-11-12,WPL,0
27258,0.0,0.0,0.0,0.0,1992-11-12,YMO,0
27259,4.449003052834541,28.900485035973702,-1.000800887344036,0.0,1992-11-12,YQI,0
27260,0.0,0.0,-80.89428456182927,-73.12246120364108,1992-11-12,ABQ,12
27261,481.08400893987687,571.8631306573828,-192.15992739286887,-26.540475141026164,1992-11-12,ADN,12
27262,0.0,0.0,0.0,0.0,1992-11-12,ALB,12
27263,0.0,0.0,-43.122742755207405,-39.967754609780485,1992-11-12,AMA,12
27264,0.0,0.0,0.0,0.0,1992-11-12,BIS,12
27265,0.0,0.0,0.0,0.0,1992-11-12,BNA,12
27266,0.0,0.0,0.0,0.0,1992-11-12,BOI,12
27267,2401.1388520914406,2765.339329767536,-1.8641387452417946,0.0,1992-11-12,BRO,12
27268,0.0,0.0,-3.8524895228277347,-0.7947424852922909,1992-11-12,BUF,12
27269,0.0,0.0,-2.690040252371096,-1.0087044380404393,1992-11-12,CAR,12
27270,0.0,0.0,-2.175787768570198,-0.6684111200078124,1992-11-12,CHH,12
27271,0.0,0.0,-0.35874981751099533,0.0,1992-11-12,CHS,12
27272,1673.2114108003439,1957.5325378381358,-29.42250096642619,0.0,1992-11-12,CRP,12
27273,0.0,0.0,0.0,0.0,1992-11-12,DDC,12
27274,0.0,0.0,-157.03507833969587,-149.20812221880013,1992-11-12,DNR,12
27275,0.0,0.0,0.0,0.0,1992-11-12,DRT,12
27276,0.0,0.0,-6.009061466169171,-4.201663274373567,1992-11-12,GGW,12
27277,0.0,0.0,-24.948254048580647,-21.36275034402337,1992-11-12,GJT,12
27278,0.0,0.0,-11.704530229582202,-5.904748464774345,1992-11-12,GRB,12
27279,0.0,0.0,0.0,0.0,1992-11-12,GSO,12
27280,0.0,0.0,0.0,0.0,1992-11-12,IAD,12
27281,0.0,0.0,0.0,0.0,1992-11-12,INL,12
27282,110.87494617804407,214.17046380219443,-80.86335114845825,0.0,1992-11-12,JAN,12
27283,0.0,0.0,0.0,0.0,1992-11-12,LBF,12
27284,1539.9472512692835,1871.1684822640436,0.0,0.0,1992-11-12,LCH,12
27285,0.08967299736416073,117.20289992259238,-32.126236398594884,0.0,1992-11-12,LIX,12
